matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
139,ex1_ch1_g3_bible_A_TI,chain1,3,bible,A,Transmission + Interaction,full5,obj,"1hCross,2hPray,2hOpenBook",3.0,0.0,1.952542,testing,1.0
140,ex1_ch1_g3_chef_A_TI,chain1,3,chef,A,Transmission + Interaction,full5,person,"1hPointSelf<self-repeated>,2hBowl-Mix",2.0,0.0,2.261708,testing,1.0
141,ex1_ch1_g3_to_give_a_haircut_A_TI,chain1,3,to give a haircut,A,Transmission + Interaction,full5,act,2hScissors-HoldHair<left>,1.0,0.0,2.574707,testing,0.0
142,ex1_ch1_g3_restaurant_A_TI,chain1,3,restaurant,A,Transmission + Interaction,full5,loc,"2hOpenBook,(look+nod<right>,1hPalm,1hPointatObj<atObj>,nod)",5.0,0.0,2.635415,testing,1.0
143,ex1_ch1_g3_prison_A_TI,chain1,3,prison,A,Transmission + Interaction,full5,loc,"2hPoint.Box<small>,2hFists.wristsX<emph>",2.0,0.0,2.156297,testing,1.0
144,ex1_ch1_g3_to_take_a_photo_B_TI,chain1,3,to take a photo,B,Transmission + Interaction,full6,act,2hCamera.Pinch<symm-asymm-pressRepeated*2>,1.0,0.0,4.02109,testing,1.0
145,ex1_ch1_g3_chef_B_TI,chain1,3,chef,B,Transmission + Interaction,full6,person,"1hPointSelf<self-repeated>,1hMix,2hBowl-Mix,(1hBowl,1hPour<right>)",5.0,0.0,4.926532,testing,1.0
146,ex1_ch1_g3_scissors_B_TI,chain1,3,scissors,B,Transmission + Interaction,full6,obj,1hScissors<rightleft>,1.0,0.0,1.652369,testing,1.0
147,ex1_ch1_g3_microphone_B_TI,chain1,3,microphone,B,Transmission + Interaction,full6,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.351543,testing,1.0
148,ex1_ch1_g3_to_sing_B_TI,chain1,3,to sing,B,Transmission + Interaction,full6,act,2hSing<right>,1.0,0.0,2.488183,testing,1.0
149,ex1_ch1_g3_hairdresser_B_TI,chain1,3,hairdresser,B,Transmission + Interaction,full6,person,"1hPointSelf<self-repeated>,1hScissors-Hair<right>",2.0,0.0,2.426106,testing,1.0
150,ex1_ch1_g3_handcuffs_B_TI,chain1,3,handcuffs,B,Transmission + Interaction,full6,obj,2hFists.wristsX<hold>,1.0,0.0,2.160341,testing,1.0
151,ex1_ch1_g3_church_B_TI,chain1,3,church,B,Transmission + Interaction,full6,loc,"2hPoint.Circle<medium>,1hCollar<leftright>",2.0,0.0,2.832006,testing,1.0
152,ex1_ch1_g3_vicar_B_TI,chain1,3,vicar,B,Transmission + Interaction,full6,person,"1hPointSelf<self-repeated>,1hCollar<leftright>",2.0,0.0,2.777189,testing,1.0
153,ex1_ch1_g3_hair_salon_B_TI,chain1,3,hair salon,B,Transmission + Interaction,full6,loc,"2hPoint.Circle<full>,1hScissors-Hair<right>",2.0,0.0,2.417742,testing,1.0
154,ex1_ch1_g3_frying_pan_B_TI,chain1,3,frying pan,B,Transmission + Interaction,full6,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",4.0,2.0,2.480068,testing,1.0
155,ex1_ch1_g3_to_preach_B_TI,chain1,3,to preach,B,Transmission + Interaction,full6,act,1hFingerWag<right-repeated>,1.0,0.0,1.77407,testing,1.0
156,ex1_ch1_g3_to_make_an_arrest_B_TI,chain1,3,to make an arrest,B,Transmission + Interaction,full6,act,"1hKnock<left>,1hBadge<left>,1hKnock<left>",3.0,1.0,2.663421,testing,0.0
157,ex1_ch1_g3_to_give_a_haircut_B_TI,chain1,3,to give a haircut,B,Transmission + Interaction,full6,act,"1hScissors-Hair<left>,1hScissors-Hair<right>",2.0,1.0,2.327278,testing,1.0
158,ex1_ch1_g3_police_officer_B_TI,chain1,3,police officer,B,Transmission + Interaction,full6,person,,,,0.016571,testing,0.0
159,ex1_ch1_g3_concert_hall_B_TI,chain1,3,concert hall,B,Transmission + Interaction,full6,loc,"2hPoint.Circle<full>,1hSpace,2hSing<left>",3.0,0.0,3.583393,testing,1.0
160,ex1_ch1_g3_prison_B_TI,chain1,3,prison,B,Transmission + Interaction,full6,loc,"2hPoint.Circle<medium>,2hFists.wristsX",2.0,0.0,3.083635,testing,1.0
161,ex1_ch1_g3_singer_B_TI,chain1,3,singer,B,Transmission + Interaction,full6,person,"1hPointSelf<self-repeated>,1hSing<right>",2.0,0.0,2.430338,testing,1.0
162,ex1_ch1_g3_to_cook_B_TI,chain1,3,to cook,B,Transmission + Interaction,full6,act,2hBowl-Mix,1.0,0.0,2.748605,testing,1.0
163,ex1_ch1_g3_restaurant_B_TI,chain1,3,restaurant,B,Transmission + Interaction,full6,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<left>)",4.0,0.0,2.95932,testing,1.0
164,ex1_ch1_g3_darkroom_B_TI,chain1,3,darkroom,B,Transmission + Interaction,full6,loc,Squint<right-left>,1.0,0.0,1.772517,testing,1.0
165,ex1_ch1_g3_bible_B_TI,chain1,3,bible,B,Transmission + Interaction,full6,obj,"1hCross,2hOpenBook",2.0,0.0,2.516133,testing,1.0
166,ex1_ch1_g3_photographer_B_TI,chain1,3,photographer,B,Transmission + Interaction,full6,person,"1hPointSelf<self-repeated>,2hCamera<asymm-1Press>",2.0,0.0,2.187109,testing,1.0
167,ex1_ch1_g3_camera_B_TI,chain1,3,camera,B,Transmission + Interaction,full6,obj,"2hCamera<asymm-1Press>,1hPointatObj<atObj>",2.0,0.0,2.330781,testing,1.0
168,ex1_ch1_g4_singer_A_TI,chain1,4,singer,A,Transmission + Interaction,full7,person,2hSing<left>,1.0,0.0,3.487686,testing,0.0
169,ex1_ch1_g4_to_cook_A_TI,chain1,4,to cook,A,Transmission + Interaction,full7,act,"1hPointSelf<self-repeated>,1hMix<left>,2hBowl-Mix",3.0,0.0,4.289535,testing,0.0
170,ex1_ch1_g4_bible_A_TI,chain1,4,bible,A,Transmission + Interaction,full7,obj,"1hCross,2hOpenBook",2.0,0.0,5.024674,testing,0.0
171,ex1_ch1_g4_darkroom_A_TI,chain1,4,darkroom,A,Transmission + Interaction,full7,loc,Squint<rightleft>,1.0,0.0,2.430926,testing,1.0
172,ex1_ch1_g4_to_take_a_photo_A_TI,chain1,4,to take a photo,A,Transmission + Interaction,full7,act,"2hCamera<asymm-1hPress>,2hCamera<asymm-1Press>",2.0,1.0,4.249738,testing,0.0
173,ex1_ch1_g4_scissors_A_TI,chain1,4,scissors,A,Transmission + Interaction,full7,obj,1hScissors<leftright>,1.0,0.0,2.386317,testing,1.0
174,ex1_ch1_g4_microphone_A_TI,chain1,4,microphone,A,Transmission + Interaction,full7,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.789841,testing,1.0
175,ex1_ch1_g4_restaurant_A_TI,chain1,4,restaurant,A,Transmission + Interaction,full7,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",4.0,0.0,4.463285,testing,1.0
176,ex1_ch1_g4_photographer_A_TI,chain1,4,photographer,A,Transmission + Interaction,full7,person,"1hPointSelf<self-repeated>,2hCamera<asymm-pressRepeated*3>,1hPointSelf<self>",3.0,1.0,3.57225,testing,1.0
177,ex1_ch1_g4_to_sing_A_TI,chain1,4,to sing,A,Transmission + Interaction,full7,act,2hSing<left>,1.0,0.0,3.298887,testing,1.0
178,ex1_ch1_g4_camera_A_TI,chain1,4,camera,A,Transmission + Interaction,full7,obj,"2hCamera<symm-pressRepeated*2>,1hPointatObj<atObj>,2hCamera<symm-pressRepeated*2>",3.0,1.0,3.122806,testing,1.0
179,ex1_ch1_g4_church_A_TI,chain1,4,church,A,Transmission + Interaction,full7,loc,"2hPoint.Box<full>,1hCollar.Palm<rightleft>",2.0,0.0,3.318885,testing,1.0
180,ex1_ch1_g4_to_preach_A_TI,chain1,4,to preach,A,Transmission + Interaction,full7,act,"1hCross,2hOpenBook",2.0,0.0,3.22648,testing,0.0
181,ex1_ch1_g4_handcuffs_A_TI,chain1,4,handcuffs,A,Transmission + Interaction,full7,obj,2hFists.wristsX<emph>,1.0,0.0,4.090272,testing,0.0
182,ex1_ch1_g4_concert_hall_A_TI,chain1,4,concert hall,A,Transmission + Interaction,full7,loc,"2hPoint.Box<full>,2hSing<right>",2.0,0.0,3.456748,testing,1.0
183,ex1_ch1_g4_to_give_a_haircut_A_TI,chain1,4,to give a haircut,A,Transmission + Interaction,full7,act,"1hScissors-Hair<right>,1hScissors-Hair<left>",2.0,1.0,2.8488,testing,1.0
184,ex1_ch1_g4_frying_pan_A_TI,chain1,4,frying pan,A,Transmission + Interaction,full7,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>)",3.0,1.0,2.776198,testing,1.0
185,ex1_ch1_g4_hairdresser_A_TI,chain1,4,hairdresser,A,Transmission + Interaction,full7,person,1hScissors-Hair<left>,1.0,0.0,4.049786,testing,0.0
186,ex1_ch1_g4_vicar_A_TI,chain1,4,vicar,A,Transmission + Interaction,full7,person,"1hCollar<rightleft>,1hCollar<rightleft>",2.0,1.0,4.539669,testing,1.0
187,ex1_ch1_g4_hair_salon_A_TI,chain1,4,hair salon,A,Transmission + Interaction,full7,loc,"2hPoint.Box<full>,1hScissors-Hair<left>",2.0,0.0,3.445194,testing,1.0
188,ex1_ch1_g4_chef_A_TI,chain1,4,chef,A,Transmission + Interaction,full7,person,"1hPointSelf<self-repeated>,1hMix,2hBowl-Mix",3.0,0.0,3.044572,testing,1.0
189,ex1_ch1_g4_prison_A_TI,chain1,4,prison,A,Transmission + Interaction,full7,loc,"2hPoint.Box<full>,2hFists.wristsX<emph>",2.0,0.0,3.03082,testing,1.0
190,ex1_ch1_g4_to_make_an_arrest_A_TI,chain1,4,to make an arrest,A,Transmission + Interaction,full7,act,"1hKnock<left>,1hBadge<right>",2.0,0.0,2.689632,testing,1.0
191,ex1_ch1_g4_police_officer_A_TI,chain1,4,police officer,A,Transmission + Interaction,full7,person,"1hPointSelf<self-repeated>,1hKnock<left>,1hPalm<right>",3.0,0.0,2.993514,testing,1.0
192,ex1_ch1_g4_to_sing_B_TI,chain1,4,to sing,B,Transmission + Interaction,full8,act,"2hSing<left>,2hSing<left>",2.0,1.0,5.525932,testing,1.0
193,ex1_ch1_g4_to_preach_B_TI,chain1,4,to preach,B,Transmission + Interaction,full8,act,"1hCollar<leftright>,CORRECT,1hCollar<leftright>*2",3.0,1.0,6.214217,testing,0.0
194,ex1_ch1_g4_frying_pan_B_TI,chain1,4,frying pan,B,Transmission + Interaction,full8,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>)",9.0,7.0,4.141125,testing,1.0
195,ex1_ch1_g4_police_officer_B_TI,chain1,4,police officer,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,1hBadge<left>,1hPointSelf<self-repeated>,1hBadge<left>,1hPointSelf<self-repeated>,1hBadge<left>",6.0,4.0,5.87568,testing,1.0
196,ex1_ch1_g4_camera_B_TI,chain1,4,camera,B,Transmission + Interaction,full8,obj,"2hCamera<asymm-1Press>,1hPointatObj<atObj>,2hCamera<symm-1Press>,1hPointatObj<atObj>,2hCamera<asymm-1Press>,1hPointatObj<atObj>",6.0,4.0,5.499243,testing,1.0
197,ex1_ch1_g4_darkroom_B_TI,chain1,4,darkroom,B,Transmission + Interaction,full8,loc,Squint<left-right-left>,1.0,0.0,2.615026,testing,1.0
198,ex1_ch1_g4_hair_salon_B_TI,chain1,4,hair salon,B,Transmission + Interaction,full8,loc,"2hPoint.Circle,1hScissors-Hair<right>,1hScissors-Hair<left>,2hCircle",4.0,1.0,4.862103,testing,0.0
199,ex1_ch1_g4_chef_B_TI,chain1,4,chef,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,2hBowl-Mix,(1hBowl,1hPour<left>),2hBowl-Mix",5.0,1.0,4.213318,testing,1.0
200,ex1_ch1_g4_handcuffs_B_TI,chain1,4,handcuffs,B,Transmission + Interaction,full8,obj,"2hFists.wristsX<emph>,1hPointatObj<atObj>,2hFists.wristsX<emph>",3.0,1.0,3.832492,testing,1.0
201,ex1_ch1_g4_to_take_a_photo_B_TI,chain1,4,to take a photo,B,Transmission + Interaction,full8,act,"2hCamera<asymm-pressRepeated*2>,2hCamera<asymm-pressRepeated*2>",2.0,1.0,4.188052,testing,1.0
202,ex1_ch1_g4_scissors_B_TI,chain1,4,scissors,B,Transmission + Interaction,full8,obj,"1hScissors<right>,1hScissors<rightleft>",2.0,1.0,2.922276,testing,1.0
203,ex1_ch1_g4_concert_hall_B_TI,chain1,4,concert hall,B,Transmission + Interaction,full8,loc,"2hBox<full>,2hSing<left>,2hSing<right>",3.0,1.0,4.52577,testing,1.0
204,ex1_ch1_g4_bible_B_TI,chain1,4,bible,B,Transmission + Interaction,full8,obj,"1hCross,2hOpenBook,1hPointatObj<atObj>,2hPray",4.0,0.0,4.362805,testing,1.0
205,ex1_ch1_g4_restaurant_B_TI,chain1,4,restaurant,B,Transmission + Interaction,full8,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<left>)",4.0,0.0,2.91851,testing,1.0
206,ex1_ch1_g4_to_cook_B_TI,chain1,4,to cook,B,Transmission + Interaction,full8,act,"1hPointSelf<self>,CORRECT,2hBowl-Mix<left>),(1hBowl,1hPour<left>),2hBowl-Mix<left>),(1hBowl,1hPour<left>),1hMix,1hHoldPan<shake>,2hBowl-Mix<left>",11.0,4.0,11.554654,testing,1.0
207,ex1_ch1_g4_to_give_a_haircut_B_TI,chain1,4,to give a haircut,B,Transmission + Interaction,full8,act,"1hScissors-Hair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,2.0,3.600469,testing,1.0
208,ex1_ch1_g4_vicar_B_TI,chain1,4,vicar,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,1hCollar<leftright>",2.0,0.0,4.434121,testing,1.0
209,ex1_ch1_g4_singer_B_TI,chain1,4,singer,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,2hSing<left>",2.0,0.0,3.919041,testing,1.0
210,ex1_ch1_g4_to_make_an_arrest_B_TI,chain1,4,to make an arrest,B,Transmission + Interaction,full8,act,"1hKnock<right>,(1hKnock<right-hold>,1hBadge<left-hold>),all",4.0,1.0,5.454515,testing,1.0
211,ex1_ch1_g4_prison_B_TI,chain1,4,prison,B,Transmission + Interaction,full8,loc,"2hBox<full>,2hFists.wristsX<emph>",2.0,0.0,4.338368,testing,1.0
212,ex1_ch1_g4_church_B_TI,chain1,4,church,B,Transmission + Interaction,full8,loc,"2hBox<full>,1hCollar<leftright>",2.0,0.0,3.377647,testing,1.0
213,ex1_ch1_g4_photographer_B_TI,chain1,4,photographer,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,2hCamera<asymm-1Press>",2.0,0.0,2.553965,testing,1.0
214,ex1_ch1_g4_microphone_B_TI,chain1,4,microphone,B,Transmission + Interaction,full8,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.542809,testing,1.0
215,ex1_ch1_g4_hairdresser_B_TI,chain1,4,hairdresser,B,Transmission + Interaction,full8,person,"1hPointSelf<self-repeated>,1hScissors-Hair<left>,1hScissors<right>",3.0,1.0,2.760359,testing,1.0
216,ex1_ch1_g5_chef_A_TI,chain1,5,chef,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,1hHoldPan<shake>,1hPointSelf<self-repeated>,1hHoldPan<shake>,1hHoldPan<hold>,1hMix,1hPour",7.0,3.0,6.232758,testing,1.0
217,ex1_ch1_g5_photographer_A_TI,chain1,5,photographer,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,2hCamera<symm-pressRepeated*2>,1hPointSelf<self-repeated>",3.0,1.0,2.688375,testing,1.0
218,ex1_ch1_g5_prison_A_TI,chain1,5,prison,A,Transmission + Interaction,full9,loc,"2hPoint.Box<small>,2hFists.wristsX<emph>",2.0,0.0,3.132493,testing,1.0
219,ex1_ch1_g5_darkroom_A_TI,chain1,5,darkroom,A,Transmission + Interaction,full9,loc,"2hPoint.Box<small>,2hCamera<symm-1Press>,2hPoint.Box<small>,2hCamera<symm-1Press",4.0,2.0,8.067868,testing,0.0
220,ex1_ch1_g5_church_A_TI,chain1,5,church,A,Transmission + Interaction,full9,loc,"2hPoint.Box<medium>,1hCollar<rightleft>",2.0,0.0,3.877124,testing,1.0
221,ex1_ch1_g5_to_sing_A_TI,chain1,5,to sing,A,Transmission + Interaction,full9,act,"2hSing<right>,2hSing<left>",2.0,1.0,2.646996,testing,1.0
222,ex1_ch1_g5_police_officer_A_TI,chain1,5,police officer,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,1hBadge<right>,1hPointSelf<self-repeated>",3.0,1.0,3.975595,testing,1.0
223,ex1_ch1_g5_handcuffs_A_TI,chain1,5,handcuffs,A,Transmission + Interaction,full9,obj,"2hTie,2hFists,2hFists.wristsX<emph>,1hPointatObj<atObj>,2hFists.wristsX<emph>",5.0,2.0,4.583093,testing,1.0
224,ex1_ch1_g5_to_cook_A_TI,chain1,5,to cook,A,Transmission + Interaction,full9,act,"2hHoldPan<shake-left>,2hHoldPan<shake-right>",2.0,1.0,3.927123,testing,0.0
225,ex1_ch1_g5_concert_hall_A_TI,chain1,5,concert hall,A,Transmission + Interaction,full9,loc,"2hPoint.Box<small>,2hSing<right>",2.0,0.0,2.792699,testing,1.0
226,ex1_ch1_g5_camera_A_TI,chain1,5,camera,A,Transmission + Interaction,full9,obj,"2hCamera<symm-1Press>,1hPointatObj<atObj>,2hCamera<symm-1Press>",3.0,1.0,2.686588,testing,1.0
227,ex1_ch1_g5_to_make_an_arrest_A_TI,chain1,5,to make an arrest,A,Transmission + Interaction,full9,act,"1hBadge<left>,2hFists.wristsX<centre-emph>,1hBadge<left>",3.0,1.0,3.864235,testing,1.0
228,ex1_ch1_g5_frying_pan_A_TI,chain1,5,frying pan,A,Transmission + Interaction,full9,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",4.0,2.0,2.824854,testing,1.0
229,ex1_ch1_g5_to_take_a_photo_A_TI,chain1,5,to take a photo,A,Transmission + Interaction,full9,act,"2hCamera<asymm-1Press>,2hCamera<asymm-1Press>",2.0,1.0,3.15921,testing,1.0
230,ex1_ch1_g5_microphone_A_TI,chain1,5,microphone,A,Transmission + Interaction,full9,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.266031,testing,1.0
231,ex1_ch1_g5_to_preach_A_TI,chain1,5,to preach,A,Transmission + Interaction,full9,act,"2hOpenBook,(1hPalm,1hPointatObj<atObj>),2hPray,1hCross",5.0,0.0,3.683018,testing,0.0
232,ex1_ch1_g5_vicar_A_TI,chain1,5,vicar,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,1hCollar<rightleft>,1hPointSelf<self-repeated>",3.0,1.0,4.482086,testing,1.0
233,ex1_ch1_g5_restaurant_A_TI,chain1,5,restaurant,A,Transmission + Interaction,full9,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",4.0,0.0,3.431078,testing,1.0
234,ex1_ch1_g5_singer_A_TI,chain1,5,singer,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,2hSing<right>",2.0,0.0,2.496602,testing,1.0
235,ex1_ch1_g5_bible_A_TI,chain1,5,bible,A,Transmission + Interaction,full9,obj,"1hCross,2hOpenBook,(1hPalm,1hPointatObj<atObj>),2hPray",5.0,0.0,5.331323,testing,0.0
236,ex1_ch1_g5_hair_salon_A_TI,chain1,5,hair salon,A,Transmission + Interaction,full9,loc,"1hPoint.Box<small>,1hScissors-Hair<left>,1hScissors-Hair<right>",3.0,1.0,3.639951,testing,1.0
237,ex1_ch1_g5_scissors_A_TI,chain1,5,scissors,A,Transmission + Interaction,full9,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",4.0,2.0,2.730964,testing,1.0
238,ex1_ch1_g5_hairdresser_A_TI,chain1,5,hairdresser,A,Transmission + Interaction,full9,person,"1hPointSelf<self-repeated>,1hScissors-Hair<left>,1hScissors<right>",3.0,1.0,2.994923,testing,1.0
239,ex1_ch1_g5_to_give_a_haircut_A_TI,chain1,5,to give a haircut,A,Transmission + Interaction,full9,act,"1hScissors-Hair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,2.0,3.553844,testing,1.0
240,ex1_ch1_g5_hairdresser_B_TI,chain1,5,hairdresser,B,Transmission + Interaction,full10,person,"1hPointSelf<self-repeated>,1hScissors-Hair<right>,1hScissors<left>",3.0,1.0,2.459093,testing,1.0
241,ex1_ch1_g5_restaurant_B_TI,chain1,5,restaurant,B,Transmission + Interaction,full10,loc,"2hOpenBook<hold>,look+nod<right>",2.0,0.0,2.756498,testing,1.0
242,ex1_ch1_g5_prison_B_TI,chain1,5,prison,B,Transmission + Interaction,full10,loc,"2hPoint.Box<full>,2hFists.wristsX<emph>,2hPoint.Box<full>",3.0,1.0,3.941304,testing,1.0
243,ex1_ch1_g5_camera_B_TI,chain1,5,camera,B,Transmission + Interaction,full10,obj,"2hCamera<asymm-1Press>,1hPointatObj<atObj>,2hCamera<asymm-1Press>,1hPointatObj<atObj>",4.0,2.0,4.285332,testing,1.0
244,ex1_ch1_g5_photographer_B_TI,chain1,5,photographer,B,Transmission + Interaction,full10,person,"2hCamera<aymm-1Press>,1hPointSelf<self-repeated>,2hCamera",3.0,1.0,2.425408,testing,1.0
245,ex1_ch1_g5_chef_B_TI,chain1,5,chef,B,Transmission + Interaction,full10,person,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPour>),1hPointSelf<self-repeated>",4.0,1.0,2.357415,testing,1.0
246,ex1_ch1_g5_to_take_a_photo_B_TI,chain1,5,to take a photo,B,Transmission + Interaction,full10,act,"2hCamera<asymm-1hPress>,2hCamera<asymm-1Press>",2.0,1.0,3.574479,testing,1.0
247,ex1_ch1_g5_scissors_B_TI,chain1,5,scissors,B,Transmission + Interaction,full10,obj,"1hScissors-Hair<right>,1hScissors-Hair<left>,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",8.0,6.0,4.826913,testing,1.0
248,ex1_ch1_g5_microphone_B_TI,chain1,5,microphone,B,Transmission + Interaction,full10,obj,"Sing+1hMicrophone,(1hMicrophone<hold>,1hPointatObj<atObj>,Sing+1hMicrophone",4.0,2.0,2.998498,testing,1.0
249,ex1_ch1_g5_to_cook_B_TI,chain1,5,to cook,B,Transmission + Interaction,full10,act,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPour>),1hHoldPan<shake>",4.0,2.0,3.254587,testing,1.0
250,ex1_ch1_g5_singer_B_TI,chain1,5,singer,B,Transmission + Interaction,full10,person,"2hSing<left>,1hPointSelf<self-repeated>,2hSing<left>",3.0,1.0,2.980428,testing,1.0
251,ex1_ch1_g5_frying_pan_B_TI,chain1,5,frying pan,B,Transmission + Interaction,full10,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",4.0,2.0,2.838843,testing,1.0
252,ex1_ch1_g5_handcuffs_B_TI,chain1,5,handcuffs,B,Transmission + Interaction,full10,obj,"2hFists.wristsX<emph>,1hPointatObj<atObj>,2hFists.wristsX<emph>",3.0,1.0,2.7252,testing,1.0
253,ex1_ch1_g5_to_make_an_arrest_B_TI,chain1,5,to make an arrest,B,Transmission + Interaction,full10,act,"1hKnock<right>,1hC<left>,all",3.0,0.0,3.18542,testing,1.0
254,ex1_ch1_g5_to_give_a_haircut_B_TI,chain1,5,to give a haircut,B,Transmission + Interaction,full10,act,"1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>",3.0,2.0,2.782288,testing,1.0
255,ex1_ch1_g5_police_officer_B_TI,chain1,5,police officer,B,Transmission + Interaction,full10,person,"1hKnock<left>,1hC<right>,1hPointSelf<self-repeated>,1hKnock<left>",4.0,1.0,3.47237,testing,1.0
256,ex1_ch1_g5_to_preach_B_TI,chain1,5,to preach,B,Transmission + Interaction,full10,act,"1hCross,2hOpenBook,(1hPalm,1hGive),1hPointSelf<self>,2hOpenBook,1hPoint<away-right>",7.0,1.0,4.353359,testing,1.0
257,ex1_ch1_g5_church_B_TI,chain1,5,church,B,Transmission + Interaction,full10,loc,"2hPoint.Box<full>,1hCollar<leftright>",2.0,0.0,2.734282,testing,1.0
258,ex1_ch1_g5_hair_salon_B_TI,chain1,5,hair salon,B,Transmission + Interaction,full10,loc,"2hBox<full>,1hScissors-HoldHair<left>,1hHoldHair<right>",3.0,0.0,2.936082,testing,1.0
259,ex1_ch1_g5_concert_hall_B_TI,chain1,5,concert hall,B,Transmission + Interaction,full10,loc,"2hBox<full>,2hSing<right>",2.0,0.0,3.11865,testing,1.0
260,ex1_ch1_g5_darkroom_B_TI,chain1,5,darkroom,B,Transmission + Interaction,full10,loc,"2hBox<full>,2hCamera<asymm-1Press>",2.0,0.0,2.581129,testing,1.0
261,ex1_ch1_g5_vicar_B_TI,chain1,5,vicar,B,Transmission + Interaction,full10,person,"1hPointSelf<self>,1hCollar<leftright>",2.0,0.0,2.54392,testing,1.0
262,ex1_ch1_g5_bible_B_TI,chain1,5,bible,B,Transmission + Interaction,full10,obj,"1hCross,2hOpenBook,1hPointatObj<atObj>",3.0,0.0,2.649073,testing,1.0
263,ex1_ch1_g5_to_sing_B_TI,chain1,5,to sing,B,Transmission + Interaction,full10,act,"2hSing<right>,2hSing<left>",2.0,1.0,2.135893,testing,1.0
264,ex1_ch2_g0_chef_B_TI,chain2,0,chef,B,Transmission + Interaction,s25,person,"2hMustache,2hHat,1hHoldPan<shake>,2hHoldPan<shake>*2,1hPour<left>",5.0,0.0,,testing,
265,ex1_ch2_g0_restaurant_A_TI,chain2,0,restaurant,A,Transmission + Interaction,s2,loc,"Chat+1hDine,look<left>+1hChat",2.0,0.0,,testing,
266,ex1_ch2_g0_frying_pan_A_TI,chain2,0,frying pan,A,Transmission + Interaction,s3,obj,"2hPan.Outline,2hHoldPan<shake>,(1hHoldPan<shake>,1hStir),2hHoldPan<toss>,2hHoldPan<toss>",6.0,2.0,,testing,
267,ex1_ch2_g0_to_cook_A_TI,chain2,0,to cook,A,Transmission + Interaction,s4,act,"2hBowl-Mix,1hPour<left>,1hPour<right>,2hBowl-Mix,2hPush,2hPull",6.0,2.0,,testing,
268,ex1_ch2_g0_vicar_B_TI,chain2,0,vicar,B,Transmission + Interaction,s29,person,"2hCollar,1hCross",2.0,0.0,,testing,
269,ex1_ch2_g0_church_B_TI,chain2,0,church,B,Transmission + Interaction,s30,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,,testing,
